IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
8746.0,28678.0,2195.0,4.6,3.0,46.5,17.0,22.2,7.0,7.3,77.0,9.3,2.9,1.2,1.5,8.2,26.1,2631,84.8,7.7,6.4,1.1,3.9
16115.0,42543.0,4461.0,2.4,0.6,41.7,18.3,22.7,8.9,8.3,85.0,6.5,0.7,0.7,0.0,7.0,24.1,2575,87.5,8.4,4.1,0.0,2.5
7928.0,48721.0,4476.0,1.8,4.9,47.0,10.1,30.5,8.1,4.3,82.1,12.2,0.7,0.9,0.0,4.1,27.1,928,91.8,6.0,2.2,0.0,4.9
21226.0,42332.0,4208.0,7.3,14.3,64.3,6.6,19.9,3.7,5.5,83.6,6.1,3.1,0.6,0.4,6.2,24.5,3143,87.2,8.8,4.0,0.0,2.0
17052.0,50342.0,5518.0,2.2,0.0,58.3,11.6,20.3,6.0,3.7,86.0,4.8,1.9,1.6,0.3,5.4,30.7,4636,85.5,8.8,5.6,0.0,2.6
5126.0,56578.0,5162.0,3.7,3.8,59.2,9.5,25.3,1.3,4.6,81.5,2.3,4.1,2.8,0.0,9.3,34.4,1614,92.1,3.0,5.0,0.0,4.2
9521.0,46534.0,3818.0,1.2,1.4,57.4,5.6,27.9,4.5,4.6,83.4,5.4,1.1,0.2,0.0,9.9,31.9,2718,89.0,5.8,5.2,0.0,2.8
8091.0,39683.0,4082.0,4.2,3.8,44.3,13.6,29.6,5.7,6.7,86.6,6.1,0.4,0.3,3.1,3.6,30.8,2639,90.8,6.6,2.6,0.0,5.1
7560.0,27494.0,4764.0,20.3,46.0,30.8,18.4,30.4,6.7,13.5,91.6,3.8,0.0,3.0,0.0,1.6,22.4,1248,91.8,6.1,1.2,0.9,9.1
8005.0,27773.0,2552.0,6.7,7.2,41.9,15.4,25.7,6.9,10.1,86.3,8.4,0.9,2.6,0.0,1.7,27.9,1398,91.3,7.0,1.7,0.0,8.7
18171.0,30090.0,4757.0,5.2,4.3,45.6,16.1,29.9,3.8,4.6,59.8,5.6,0.8,25.5,1.1,7.2,21.1,2441,88.6,8.2,3.2,0.0,5.4
9451.0,37305.0,5367.0,9.4,13.9,52.1,10.8,22.1,5.0,10.0,85.4,4.6,2.9,0.4,0.4,6.3,30.6,1848,90.0,4.0,6.0,0.0,8.0
4738.0,40187.0,3773.0,2.1,1.6,56.9,9.6,20.1,4.3,9.0,86.0,4.0,1.5,0.0,0.0,8.5,32.2,2134,88.0,7.5,2.5,2.1,8.0
24157.0,38964.0,3883.0,7.3,13.5,44.2,10.4,30.4,7.4,7.5,80.9,7.0,2.4,3.7,2.4,3.6,36.3,2541,89.1,7.9,3.0,0.0,8.6
6202.0,27423.0,2071.0,11.3,23.9,32.0,20.0,26.4,9.8,11.9,92.7,2.3,0.0,1.7,0.8,2.5,28.5,716,87.7,9.8,2.5,0.0,11.1
,7758.0,1309.0,0.0,0.0,27.8,50.0,22.2,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,,18,50.0,50.0,0.0,0.0,0.0
17398.0,43494.0,4655.0,3.5,3.9,49.5,14.4,26.6,3.3,6.2,89.9,2.6,0.5,0.0,0.6,6.4,35.8,1873,85.5,8.4,6.1,0.0,5.0
8161.0,51186.0,8238.0,4.4,5.5,53.1,12.7,21.9,9.3,3.0,80.9,7.7,0.0,0.7,0.7,10.0,32.2,3602,87.8,6.4,5.7,0.0,7.1
26072.0,64443.0,7968.0,2.7,3.3,63.1,7.2,17.7,8.6,3.4,83.9,4.1,1.4,1.1,1.1,8.4,30.1,3453,89.1,5.9,4.4,0.6,4.1
15510.0,46156.0,4694.0,1.7,2.8,52.9,8.3,23.1,7.3,8.3,83.2,4.6,1.7,0.1,0.0,10.4,27.3,1797,81.4,10.7,7.9,0.0,2.1
16569.0,35902.0,4032.0,9.4,14.0,41.4,15.8,25.0,10.1,7.7,84.1,6.7,4.4,2.1,0.0,2.7,27.5,2362,88.2,7.1,4.7,0.0,7.0
7897.0,42162.0,5490.0,5.4,3.9,56.3,14.5,20.0,4.0,5.2,80.2,7.6,7.1,0.0,2.4,2.8,28.0,2400,86.5,10.2,3.3,0.0,7.3
13760.0,41114.0,3397.0,3.4,1.6,49.5,10.5,29.4,4.6,6.1,82.7,8.2,1.1,1.2,0.5,6.3,31.1,3031,85.6,9.8,3.9,0.7,6.0
10028.0,52405.0,4375.0,1.7,3.3,63.0,7.5,20.3,5.2,3.9,83.3,1.6,4.0,0.0,1.2,9.8,32.1,1777,86.0,9.6,4.3,0.0,3.3
14162.0,49798.0,4925.0,2.4,2.1,56.7,7.8,24.7,4.3,6.5,84.3,7.4,4.3,0.0,0.0,4.1,29.0,4216,87.5,8.1,4.5,0.0,5.7
9488.0,46453.0,5054.0,1.3,1.3,49.2,10.5,21.6,6.3,12.5,89.4,2.3,1.1,3.2,1.0,3.1,26.2,1652,87.1,7.8,5.1,0.0,6.0
7472.0,32357.0,3437.0,5.6,6.2,41.7,19.2,23.6,5.2,10.3,82.5,10.8,1.4,0.7,1.3,3.3,27.9,2312,91.1,4.2,4.7,0.0,9.5
9652.0,34625.0,3159.0,6.7,7.5,41.2,11.1,22.8,13.6,11.3,91.0,2.1,0.0,4.1,0.5,2.3,22.9,3054,93.7,2.5,3.8,0.0,2.1
7686.0,36557.0,6021.0,6.2,4.0,45.4,15.7,19.3,7.5,12.0,90.8,5.0,1.5,0.1,0.0,2.6,26.7,2234,90.2,5.1,4.7,0.0,4.7
7382.0,34461.0,3026.0,3.8,2.2,40.6,18.5,19.4,6.5,15.1,81.8,9.4,0.6,2.6,2.1,3.6,24.8,1239,86.1,7.9,6.0,0.0,5.8
11781.0,32293.0,3760.0,3.7,5.3,42.6,15.4,20.8,13.0,8.2,90.3,6.1,2.0,0.3,0.0,1.3,26.0,1471,91.4,4.9,3.7,0.0,7.5
4213.0,27508.0,3181.0,5.7,0.0,29.7,15.9,21.0,13.2,20.2,82.1,11.1,0.0,2.5,0.4,3.9,20.1,2307,90.6,6.8,2.6,0.0,4.8
11248.0,29771.0,3693.0,10.5,16.8,25.1,17.0,25.5,12.8,19.6,79.6,12.3,0.0,1.8,1.3,5.0,24.6,1434,85.8,8.1,6.1,0.0,10.4
7038.0,37314.0,3418.0,2.5,2.7,33.6,16.9,26.9,11.9,10.7,84.7,5.9,1.7,0.9,1.3,5.5,29.2,1483,88.3,6.4,5.3,0.0,10.1
13673.0,38494.0,4383.0,2.7,2.9,45.8,15.7,17.9,10.9,9.8,85.8,5.4,1.4,1.0,0.2,6.2,30.0,1756,77.1,12.1,10.5,0.3,7.0
5498.0,31260.0,2645.0,4.6,3.3,35.4,13.5,24.6,11.9,14.6,91.8,3.4,0.3,0.7,1.0,2.7,28.4,1961,77.5,13.1,9.5,0.0,7.3
14722.0,35136.0,3145.0,4.6,7.0,44.9,13.0,23.2,4.8,14.1,89.6,4.0,0.4,1.1,1.2,3.7,27.8,3680,82.6,10.4,7.0,0.0,2.3
5213.0,29913.0,5013.0,4.9,2.4,29.4,16.7,24.3,13.2,16.5,84.1,10.3,0.0,3.7,0.4,1.4,30.9,1200,88.3,6.1,5.6,0.0,10.4
4360.0,27118.0,2982.0,8.6,13.5,33.2,14.0,24.0,14.2,14.7,83.3,8.8,0.6,4.8,0.5,2.0,30.7,2075,86.2,8.9,4.9,0.0,6.3
8360.0,26584.0,2382.0,5.7,8.5,29.1,16.3,25.5,5.9,23.2,83.5,10.3,0.2,3.6,1.0,1.3,28.5,1654,88.7,7.3,4.0,0.0,6.1
7354.0,37212.0,5229.0,5.9,18.3,40.1,16.4,23.1,9.6,10.8,86.1,4.1,1.0,1.2,0.9,6.8,33.0,1300,87.3,5.6,7.1,0.0,4.3
11108.0,31556.0,2121.0,3.6,4.1,34.8,11.6,30.1,9.4,14.0,86.8,4.5,0.0,3.6,0.5,4.7,29.3,2417,90.4,5.6,4.0,0.0,2.0
9554.0,34851.0,3387.0,3.5,4.1,45.2,11.9,29.1,6.4,7.4,84.3,5.5,0.4,0.9,1.0,7.9,31.8,1911,79.1,10.8,10.0,0.0,3.2
3511.0,32360.0,2913.0,2.3,0.0,42.8,15.3,16.7,9.4,15.9,86.0,6.8,0.0,3.9,0.4,2.9,32.2,1422,78.8,14.8,6.5,0.0,8.2
9195.0,34783.0,2863.0,3.1,0.4,47.6,14.5,23.9,4.2,9.7,88.2,6.0,0.0,0.4,0.8,4.6,33.9,4737,84.6,10.7,4.6,0.0,6.4
8359.0,34639.0,4503.0,2.5,1.5,37.5,14.3,24.8,14.2,9.2,85.7,6.3,0.0,4.1,0.9,3.1,31.7,1866,81.6,11.0,5.6,1.8,3.3
10152.0,36315.0,3084.0,4.9,7.8,49.4,12.3,24.1,10.9,3.2,79.6,8.0,1.6,1.1,0.4,9.2,34.6,2775,82.2,12.6,5.2,0.0,5.6
7007.0,38063.0,3421.0,4.1,3.5,41.4,14.7,24.7,10.3,8.9,88.4,6.0,0.5,0.0,0.0,5.1,30.5,2902,91.6,5.1,2.9,0.4,4.9
9565.0,38393.0,3751.0,0.7,0.0,43.3,11.5,29.1,7.0,9.1,85.8,6.5,2.3,0.0,0.0,5.4,29.4,3657,84.6,9.7,5.7,0.0,7.1
5798.0,37852.0,2685.0,5.2,6.7,49.4,17.3,23.1,5.8,4.4,86.9,2.7,0.0,2.3,2.3,5.7,28.1,3316,83.5,12.4,4.1,0.0,9.5
15137.0,38909.0,3556.0,6.5,7.1,44.5,13.9,25.0,8.6,8.0,87.2,6.4,0.0,3.5,0.6,2.3,30.6,1931,86.0,11.4,2.6,0.0,7.1
24265.0,38227.0,4896.0,8.3,14.2,36.2,17.4,28.7,6.7,11.0,88.3,5.6,0.0,1.5,0.4,4.1,32.3,1866,86.2,9.4,4.3,0.0,5.8
7101.0,26750.0,2157.0,5.9,5.0,39.0,9.3,33.5,8.7,9.5,85.9,7.0,0.5,1.1,1.1,4.5,29.9,2345,90.8,4.4,4.7,0.0,10.6
6069.0,15082.0,2151.0,43.6,64.9,22.4,25.8,24.3,11.4,16.2,68.8,8.7,6.0,14.6,1.9,0.0,24.2,519,84.6,6.7,8.7,0.0,13.4
7142.0,20724.0,3416.0,28.5,41.5,32.9,23.1,21.0,9.9,12.9,78.0,8.2,0.4,11.0,0.6,1.8,27.2,1630,86.4,10.1,3.0,0.5,8.9
8258.0,23246.0,1938.0,14.3,15.9,20.6,22.1,32.5,6.1,18.6,81.2,13.5,0.4,2.3,1.0,1.5,25.3,1856,88.7,11.1,0.2,0.0,12.0
8740.0,28729.0,3105.0,20.2,38.1,32.2,25.5,25.0,8.8,8.6,73.8,6.5,4.7,11.5,3.5,0.0,29.4,1318,90.1,6.4,3.5,0.0,6.0
4252.0,16475.0,2289.0,26.4,45.8,22.1,28.2,28.8,7.6,13.2,59.5,12.9,4.7,13.6,8.1,1.2,21.6,1442,81.4,4.5,14.1,0.0,12.2
5569.0,35256.0,6392.0,5.2,0.0,31.6,15.4,27.3,9.8,15.8,83.4,9.9,0.6,0.0,1.6,4.5,29.4,1438,91.0,7.4,1.5,0.0,6.5
5954.0,21349.0,2382.0,18.7,25.7,23.6,26.0,28.6,8.0,13.9,75.8,11.2,5.6,3.0,2.1,2.3,35.0,1893,86.3,11.5,2.3,0.0,9.0
10577.0,16934.0,2893.0,33.6,59.7,26.2,21.7,31.7,8.4,12.0,74.0,10.9,4.4,4.4,3.2,3.1,25.9,641,92.0,6.1,1.9,0.0,2.4
8111.0,33102.0,1982.0,1.9,0.0,43.0,14.3,20.4,7.8,14.5,82.3,11.5,0.2,0.7,0.7,4.6,34.5,2997,85.7,7.5,6.8,0.0,8.4
6175.0,25487.0,2413.0,6.7,6.7,29.1,19.2,28.0,6.0,17.7,88.9,9.0,0.5,0.0,0.6,1.0,28.6,870,87.6,4.7,7.7,0.0,8.3
11691.0,21792.0,2424.0,21.3,28.9,26.2,24.2,21.5,6.6,21.6,79.6,8.3,1.3,5.0,3.6,2.3,23.7,1062,82.5,13.1,4.4,0.0,9.8
8886.0,33185.0,3307.0,7.9,6.3,46.1,17.7,23.0,9.0,4.2,72.2,8.0,7.4,4.9,0.6,6.8,26.5,1962,79.7,9.3,11.1,0.0,14.2
20152.0,45199.0,4674.0,1.3,0.0,57.4,9.4,24.6,4.4,4.1,77.9,3.4,7.1,0.7,0.6,10.3,29.4,1475,82.1,9.6,8.3,0.0,2.6
13009.0,43158.0,5248.0,4.3,1.2,53.6,15.0,22.4,3.1,5.9,74.6,3.8,16.7,1.5,0.0,3.5,27.6,2065,85.2,9.0,5.8,0.0,5.8
10729.0,42790.0,5087.0,8.9,2.1,60.5,6.0,23.6,3.8,6.1,73.8,3.9,11.6,2.1,0.9,7.7,31.9,2186,80.6,10.1,9.4,0.0,1.6
21048.0,52495.0,7344.0,5.3,4.3,66.9,10.0,14.0,5.3,3.8,63.3,8.2,16.9,1.3,0.9,9.3,30.8,2027,88.6,5.1,5.8,0.4,7.6
10329.0,39412.0,3159.0,2.1,2.3,47.6,14.4,21.3,8.6,8.0,81.4,8.1,4.1,0.4,1.2,4.9,29.1,2198,87.3,7.5,5.2,0.0,6.2
5395.0,47225.0,6919.0,1.3,0.0,57.2,8.2,19.4,6.8,8.4,80.2,7.5,1.7,0.0,0.4,10.3,32.1,2862,89.2,4.8,6.0,0.0,5.9
4738.0,25390.0,1561.0,9.1,14.7,28.9,16.5,20.5,13.3,20.7,84.7,6.2,0.3,1.4,0.4,6.9,22.6,1876,81.2,8.7,10.0,0.0,4.0
12632.0,39992.0,4951.0,8.2,6.3,62.8,13.6,11.1,3.3,9.2,78.9,5.3,0.0,10.0,1.4,4.3,17.1,1567,82.1,13.2,4.7,0.0,11.7
9090.0,22832.0,3448.0,18.8,31.7,30.7,16.0,36.5,4.4,12.4,78.6,6.1,3.2,9.3,0.7,2.1,20.0,2205,90.1,8.9,1.0,0.0,7.9
4735.0,32608.0,1757.0,4.3,3.5,40.1,17.3,19.2,9.6,13.7,87.4,7.4,0.3,0.4,0.4,4.0,21.3,2743,83.8,10.3,5.6,0.2,4.1
7866.0,27404.0,2996.0,5.2,0.0,36.2,13.9,31.5,6.3,12.1,88.5,7.0,1.7,0.0,0.0,2.8,23.7,1781,79.3,17.0,3.0,0.7,12.0
15823.0,53203.0,7419.0,5.6,6.2,58.0,8.7,25.2,0.8,7.3,82.5,6.0,0.4,1.0,4.6,5.6,21.6,1726,80.0,11.0,9.0,0.0,4.3
10702.0,34738.0,3881.0,4.9,4.9,41.3,14.2,22.9,8.7,12.9,76.8,5.4,6.6,1.3,1.7,8.2,22.4,1568,83.4,11.2,5.4,0.0,3.6
11729.0,30582.0,2488.0,2.9,1.7,32.3,24.6,30.7,3.3,9.1,80.5,15.1,0.2,1.2,1.4,1.6,24.1,2961,86.4,11.7,1.9,0.0,5.6
2888.0,13785.0,1646.0,40.7,56.1,21.9,26.1,18.6,8.7,24.7,71.6,7.1,4.1,6.4,8.4,2.3,20.7,1406,81.4,12.9,5.6,0.0,10.3
3384.0,27019.0,3118.0,9.4,14.4,36.1,21.3,19.2,4.9,18.5,84.1,4.7,3.0,1.9,2.9,3.4,23.1,3713,85.5,9.9,4.6,0.0,5.9
7566.0,19142.0,1845.0,10.6,6.0,28.7,28.7,22.9,6.5,13.3,77.5,7.1,3.0,5.3,3.1,4.0,22.9,2464,88.5,9.1,2.4,0.0,9.0
5187.0,29711.0,5101.0,26.6,28.2,45.7,20.0,23.6,2.5,8.1,59.8,9.0,6.4,13.3,3.6,7.8,20.4,999,88.2,5.7,6.1,0.0,3.8
4118.0,19113.0,2304.0,19.1,23.0,32.0,26.1,20.5,0.5,20.9,64.0,16.3,2.2,7.7,8.8,1.0,24.6,1662,86.1,12.6,1.3,0.0,13.3
6631.0,15398.0,3289.0,49.5,50.4,29.0,25.1,21.5,7.7,16.8,61.8,2.7,7.2,23.9,4.4,0.0,20.9,1176,92.9,4.2,2.9,0.0,12.2
5103.0,3069.0,549.0,33.3,100.0,40.5,18.2,33.7,1.8,5.8,39.7,4.3,0.9,32.1,0.0,23.1,14.5,501,94.4,3.6,2.0,0.0,3.3
4343.0,15096.0,1951.0,40.0,58.0,24.5,23.8,16.9,5.9,28.9,63.6,8.7,12.6,12.7,2.3,0.0,26.6,2408,92.9,5.2,1.5,0.4,11.5
5899.0,24157.0,3415.0,26.9,53.1,33.2,22.0,21.1,3.8,19.8,73.6,8.0,8.1,6.9,1.5,1.9,24.2,2241,89.4,7.2,3.4,0.0,5.8
8679.0,26332.0,3353.0,5.9,4.6,54.3,13.3,19.8,2.4,10.2,63.8,8.0,3.6,12.6,0.5,11.6,30.0,2167,86.5,10.8,2.6,0.0,8.8
4319.0,16811.0,1714.0,26.2,35.1,14.0,22.5,30.7,9.5,23.4,69.0,13.0,6.7,5.9,3.3,2.1,24.5,2473,91.5,6.0,2.5,0.0,16.6
8922.0,12605.0,2115.0,37.5,46.7,16.4,36.0,16.0,11.0,20.5,62.2,15.0,8.3,3.3,8.3,2.9,25.6,1477,89.7,5.3,5.0,0.0,14.7
7756.0,23343.0,4224.0,32.9,55.8,38.3,24.2,18.0,5.8,13.7,68.7,11.7,3.5,13.2,2.0,1.0,27.0,918,87.3,10.0,2.7,0.0,7.3
10373.0,20104.0,2172.0,18.8,32.0,21.7,16.7,22.8,14.5,24.3,87.6,4.6,2.9,2.9,0.3,1.7,25.8,1348,88.9,6.8,4.3,0.0,9.9
11425.0,16671.0,3051.0,23.3,41.7,14.2,24.6,17.6,10.3,33.3,79.7,15.6,0.6,0.0,2.5,1.5,24.4,1396,86.4,12.0,1.6,0.0,10.5
12665.0,23384.0,2292.0,9.4,11.7,19.7,20.6,19.1,13.1,27.4,86.8,7.9,1.1,1.7,0.0,2.5,26.3,1454,87.6,10.5,2.0,0.0,10.3
6719.0,21103.0,2067.0,10.3,10.5,24.5,20.0,27.1,9.0,19.5,86.7,9.4,0.0,1.2,0.2,2.6,30.5,3006,80.1,15.9,4.0,0.0,13.1
11579.0,30506.0,3163.0,3.6,4.3,39.0,15.7,20.0,10.9,14.3,89.4,5.2,0.9,0.6,0.0,4.0,30.8,2460,81.1,14.3,4.6,0.0,6.2
9219.0,31108.0,3062.0,6.5,2.7,25.8,22.5,22.7,16.1,12.9,87.4,8.3,0.0,0.7,0.0,3.6,31.7,1526,77.3,13.6,9.1,0.0,11.0
8452.0,46420.0,16841.0,5.9,5.9,33.0,13.5,24.9,14.7,13.9,87.0,5.6,0.0,2.1,0.4,5.0,29.7,3161,84.3,10.4,5.3,0.0,5.6
8633.0,21532.0,2108.0,9.8,6.9,32.8,19.4,18.9,12.0,16.9,87.8,3.2,0.0,6.8,0.0,2.2,29.8,1697,89.2,6.0,4.9,0.0,11.2
9559.0,23676.0,2212.0,9.6,14.9,26.0,15.9,21.1,12.6,24.4,86.6,7.1,1.5,0.5,2.5,1.8,26.3,1305,84.9,9.6,5.5,0.0,5.2
12155.0,37729.0,2274.0,3.6,3.3,39.0,14.0,26.3,6.9,13.7,85.7,6.3,1.0,1.8,1.0,4.2,31.1,2855,84.5,9.7,5.3,0.5,6.5
9983.0,31579.0,4643.0,6.4,1.4,37.6,10.0,22.8,15.8,13.7,86.6,4.6,3.2,0.8,0.5,4.4,36.1,1401,78.6,16.4,5.0,0.0,7.0
7255.0,24343.0,2925.0,7.3,0.9,29.8,18.6,20.7,14.8,16.1,85.4,12.3,0.0,1.3,0.0,1.0,25.5,2603,82.4,6.9,10.3,0.5,10.4
7058.0,28725.0,2017.0,6.0,7.4,27.3,15.7,26.6,10.4,19.9,93.5,2.5,1.7,0.0,0.0,2.3,31.2,1924,84.3,9.8,5.9,0.0,4.3
8007.0,35877.0,3618.0,5.0,8.8,33.6,17.1,22.2,13.8,13.2,93.3,4.0,0.0,0.0,0.0,2.7,32.8,3157,88.2,7.8,4.0,0.0,4.3
5580.0,33493.0,4063.0,5.4,6.4,34.6,20.5,19.3,9.2,16.4,83.5,9.7,0.9,0.5,1.2,4.1,32.2,2426,79.3,12.8,7.5,0.3,6.9
3925.0,28172.0,2720.0,7.5,15.0,19.6,20.4,25.6,10.8,23.6,91.8,3.4,0.0,2.0,0.0,2.9,29.4,1167,85.8,8.1,6.1,0.0,3.7
5298.0,23109.0,2059.0,12.7,30.2,28.5,14.9,32.9,6.2,17.5,79.7,13.0,3.0,1.6,0.0,2.6,25.8,2900,89.1,6.2,4.3,0.3,5.9
7272.0,29591.0,2530.0,4.8,2.1,28.2,16.6,28.6,12.6,14.0,87.8,9.0,0.5,0.3,0.0,2.4,25.2,2398,85.7,10.4,4.0,0.0,6.1
7387.0,28520.0,2251.0,5.5,10.6,30.7,20.1,28.4,7.3,13.6,84.6,11.4,1.0,1.2,0.8,1.0,22.3,1474,85.5,11.9,2.6,0.0,6.4
5777.0,34741.0,3215.0,2.5,2.8,41.9,11.4,29.6,7.0,10.1,88.7,4.4,0.0,0.0,0.3,6.7,26.2,2352,86.5,8.9,4.6,0.0,5.8
11176.0,33022.0,2153.0,2.9,4.3,28.2,20.2,26.4,14.4,10.8,89.2,5.1,0.0,1.4,0.7,3.6,23.2,2692,83.4,10.3,6.4,0.0,5.6
6223.0,23388.0,2789.0,16.0,28.0,26.0,24.7,23.1,6.8,19.4,90.3,6.5,0.6,2.2,0.0,0.4,27.5,1125,87.1,7.6,4.2,1.2,13.9
15097.0,33601.0,3035.0,3.4,3.0,40.0,12.1,30.0,5.8,12.1,86.9,5.7,0.4,1.3,1.4,4.2,29.7,3137,84.3,12.2,3.4,0.0,8.1
3330.0,27126.0,2570.0,8.2,7.1,25.9,21.7,25.4,7.9,19.2,89.6,5.6,0.0,2.9,0.0,1.9,22.7,2949,80.3,15.6,4.1,0.0,6.9
17404.0,42132.0,5485.0,5.9,4.7,49.9,9.9,27.0,5.4,7.8,92.2,2.1,0.6,1.1,0.5,3.5,24.1,1620,82.0,10.6,7.0,0.4,6.4
19108.0,40987.0,4685.0,2.9,2.6,42.5,22.7,21.7,3.1,10.1,91.6,2.2,0.5,1.5,0.5,3.7,27.4,1342,82.9,13.9,3.1,0.0,5.4
10373.0,31635.0,2132.0,4.0,4.0,43.2,10.7,29.7,4.7,11.7,83.3,7.8,0.0,1.7,0.7,6.5,26.5,1032,76.0,21.7,1.6,0.7,7.9
9591.0,34432.0,3130.0,4.2,0.0,45.6,11.9,23.6,4.0,15.0,88.5,7.8,1.2,0.3,0.0,2.3,35.7,3290,83.4,14.0,2.3,0.3,6.2
13675.0,40589.0,4097.0,4.5,2.3,42.7,15.1,24.0,8.8,9.4,86.5,5.1,1.0,3.1,1.4,2.9,34.7,4182,77.1,14.4,8.4,0.0,5.7
5782.0,23019.0,2175.0,10.3,13.0,28.4,14.7,20.8,19.0,17.1,81.2,11.5,0.8,4.5,0.0,2.0,25.4,3425,86.0,9.9,4.1,0.0,8.2
5717.0,23788.0,2157.0,15.0,25.3,20.4,21.8,31.9,10.3,15.7,87.4,8.2,2.6,1.0,0.0,0.9,22.5,1463,81.6,16.1,2.3,0.0,6.8
6627.0,39610.0,4604.0,3.3,1.8,48.2,11.5,21.6,5.3,13.5,82.4,9.2,0.5,2.6,2.3,3.0,35.2,3412,77.5,18.0,4.6,0.0,8.7
11850.0,30613.0,2158.0,3.6,0.0,39.1,14.6,26.5,9.5,10.4,86.5,7.4,1.1,0.9,0.3,3.8,25.1,2045,81.1,13.5,5.3,0.0,5.1
6093.0,29268.0,2403.0,5.3,9.6,31.3,16.5,36.2,3.9,12.1,87.2,5.3,1.1,2.2,0.8,3.4,23.3,1943,82.3,14.8,2.8,0.0,6.7
7250.0,32174.0,2533.0,4.6,6.6,35.2,22.4,25.9,5.3,11.2,83.8,11.4,0.6,1.0,1.0,2.3,30.6,2733,84.6,11.8,3.7,0.0,4.4
5507.0,28992.0,2423.0,5.8,11.8,33.2,17.3,22.8,11.1,15.5,81.1,13.3,0.4,0.0,0.0,5.2,25.6,1863,86.7,10.2,3.1,0.0,7.0
8679.0,38350.0,5558.0,6.3,12.1,44.9,13.4,27.4,5.3,9.0,83.5,4.9,2.8,0.6,3.1,5.2,31.8,2283,86.6,8.9,4.4,0.0,6.4
9455.0,39980.0,5116.0,1.4,2.5,49.0,14.0,22.5,5.2,9.3,86.9,8.5,0.0,0.7,1.3,2.6,28.7,1888,86.8,8.8,4.4,0.0,5.1
5568.0,35640.0,3146.0,0.8,0.3,41.4,12.7,30.2,5.7,10.1,84.2,5.1,2.5,0.0,0.9,7.4,30.1,2679,85.0,7.0,8.0,0.0,3.4
10314.0,36538.0,6378.0,2.5,2.1,45.0,16.2,24.0,3.3,11.6,81.4,12.7,0.0,1.6,0.3,4.1,27.0,3529,85.5,9.7,3.8,1.0,3.0
12917.0,39792.0,3291.0,2.7,9.4,42.7,10.0,30.5,4.8,12.0,91.6,4.1,0.9,0.5,0.4,2.5,25.5,1210,86.7,7.9,5.5,0.0,4.0
3817.0,38466.0,6413.0,7.1,2.4,40.4,10.6,28.8,2.2,18.0,83.4,5.2,2.5,1.0,0.0,7.9,31.8,1278,87.1,8.7,4.2,0.0,6.8
11317.0,38874.0,4203.0,5.7,11.6,46.9,13.9,26.7,5.0,7.5,87.7,6.4,0.5,0.0,0.5,4.8,23.7,3057,85.8,7.6,6.0,0.7,3.8
6784.0,24498.0,2149.0,7.2,5.3,30.1,26.4,22.6,8.5,12.4,86.7,5.1,3.3,2.2,1.3,1.3,23.8,1259,86.4,12.1,1.5,0.0,8.0
5777.0,24813.0,2402.0,7.1,5.1,30.5,14.4,28.7,9.4,17.0,77.6,10.9,1.1,2.5,4.4,3.6,24.4,1911,90.0,5.2,4.6,0.2,5.7
7905.0,27079.0,2171.0,8.6,13.1,33.0,16.5,23.1,12.1,15.4,83.1,15.0,0.0,0.0,0.5,1.4,27.2,1067,79.5,15.5,5.1,0.0,10.9
9787.0,31799.0,3343.0,4.5,4.8,36.3,14.3,24.1,10.8,14.5,91.4,4.4,0.0,0.4,0.0,3.8,24.4,2049,80.1,11.7,8.2,0.0,9.4
6745.0,50450.0,6327.0,4.4,5.7,45.0,14.6,24.1,9.2,7.0,88.9,7.5,0.0,0.0,1.0,2.6,25.0,3288,86.4,7.2,6.4,0.0,7.0
7916.0,41935.0,4397.0,3.1,5.5,42.7,8.7,26.4,9.3,12.9,82.5,6.3,3.4,1.7,0.7,5.4,34.3,3366,84.8,11.3,3.9,0.1,5.1
9723.0,30728.0,3933.0,5.3,10.5,22.1,27.4,26.4,12.2,12.0,88.0,6.6,2.8,0.0,0.0,2.7,37.1,1904,80.3,9.8,10.0,0.0,3.2
4839.0,28680.0,2663.0,6.8,15.6,30.5,13.3,24.6,11.8,19.8,88.2,7.7,1.2,0.5,0.4,1.9,36.6,2182,86.9,8.1,5.0,0.0,10.9
3034.0,25731.0,1389.0,11.9,25.0,30.9,16.9,18.6,13.3,20.3,78.8,12.8,0.0,1.6,1.2,5.6,21.4,2080,78.6,11.3,9.0,1.2,5.5
5425.0,24125.0,1769.0,11.0,19.4,29.8,16.9,24.4,12.0,16.8,82.1,9.0,1.3,2.7,0.4,4.5,22.1,3515,79.7,12.6,6.7,1.0,3.2
7343.0,21610.0,2510.0,16.9,30.1,23.6,20.2,30.5,5.2,20.6,82.9,8.0,0.0,2.6,2.8,3.7,20.6,3277,86.1,10.8,3.1,0.0,11.9
3240.0,23826.0,1766.0,11.7,23.5,23.2,22.4,20.7,9.8,23.8,86.0,10.6,0.1,0.3,1.3,1.8,19.3,1833,89.1,8.1,2.6,0.3,4.9
